"ID","Progress","Uni","PTY","Current_Year","Course_Duration","Course_Name","Gender","Age","UKRN","timepoint","Perception_Replication1","Perception_Replication2","Perception_Materials1","Perception_Materials2","Perception_Education1","Perception_Education2","Perception_Access1","Perception_Access2","Perception_Data1","Perception_Data2","Perception_Power1","Perception_Power2","Perception_Preregistration1","Perception_Preregistration2","Perception_Preprint1","Perception_Preprint2","Knowledge_Replication","Knowledge_Materials","Knowledge_Education","Knowledge_Access","Knowledge_Data","Knowledge_Power","Knowledge_Preregistration","Knowledge_Preprint","Awareness_Replication","Awareness_Materials","Awareness_Education","Awareness_Access","Awareness_Data","Awareness_Power","Awareness_Preregistration","Awareness_Preprint","Experience_Replication","Experience_Materials","Experience_Education","Experience_Access","Experience_Data","Experience_Power","Experience_Preregistration","Experience_Preprint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","crisis_aware","crisis_learnt","crisis_explain","os_explain","os_learnt","applicability","comments"
272,"100","UNI72","No","Year 1","3","BA HONS Sport and Psychology ","Female ","19","Non-UKRN",2,1,2,0,1,1,1,2,2,2,1,2,1,0,0,-1,1,1,-1,0,-1,-1,1,2,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,16,1,1,0.125,5,2,0,NA,NA,0,0,1,""
373,"100","UKRN04","No","Year 2","3","BSc Criminology and Psychology","Female","21","UKRN",2,2,2,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,12,0.75,4,0.5,5,2,0,NA,NA,1,1,1,""
630,"100","UNI19","No","Year 1","3","Psychology","Female","20","Non-UKRN",2,2,1,1,1,1,0,-1,-1,1,2,2,2,0,-1,1,-1,1,1,0,-1,-2,1,-1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,10,0.625,-1,-0.125,5,2,1,1,1,0,0,1,""
322,"100","UNI10","No","Year 1","3","Bsc hons psychology ","Female ","19","Non-UKRN",2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,10,0.625,2,0.25,6,2,1,0,0,0,0,1,""
90,"100","UKRN01","Yes","Placement Year","4","Psychology","Female","20","UKRN",2,0,1,2,0,2,2,2,2,2,-2,2,2,2,2,-1,0,2,1,2,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,1.125,8,1,5,0,1,1,1,0,1,1,""
437,"100","UNI75","No","Final Year","3","Bsc psychology ","Female ","40","Non-UKRN",2,2,2,1,1,2,0,1,-1,2,-2,2,2,-1,2,-1,-1,2,2,0,-1,-2,-1,1,2,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,11,0.6875,3,0.375,3,5,1,0,0,1,0,0,""
667,"100","UNI80","Yes","Final Year","4","Applied Psychology ","Female","22","Non-UKRN",2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,-1,1,1,1,1,0,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,19,1.1875,7,0.875,6,6,1,1,1,1,0,1,""
73,"100","UKRN08","No","Year 1","4","Criminology with Psychology (with foundation year)","Female","19","UKRN",2,2,2,0,-2,2,2,2,2,2,-1,2,2,0,-1,-2,-2,2,2,-1,-2,-2,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0.625,3,0.375,2,1,0,NA,NA,0,0,1,""
471,"100","UNI19","No","Year 1","3","BA Honours Psychology ","Female ","18","Non-UKRN",2,-1,2,-1,-1,1,1,2,1,1,-2,2,2,0,0,-1,-2,1,2,2,1,-2,-1,2,-1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0.25,4,0.5,4,0,1,1,0,0,1,1,""
316,"100","UKRN01","No","Year 1","3","Psychology BSc","Male","19","UKRN",2,1,1,1,1,1,1,1,1,1,-2,1,2,1,2,-1,-1,1,1,1,-1,-1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,11,0.6875,4,0.5,5,1,1,0,0,1,0,1,""
43,"100","UKRN08","Yes","Placement Year","4","Psychology with criminology with foundation year ","F","33","UKRN",2,2,2,1,1,0,0,2,2,2,2,1,2,2,1,-1,-1,2,1,1,1,-1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,18,1.125,6,0.75,5,1,1,1,1,1,1,1,""
691,"100","UNI11","No","Year 2","3","Psychology","female","21","Non-UKRN",2,1,2,0,1,0,1,1,-1,0,-2,2,1,0,1,-2,-2,1,0,1,0,-2,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,3,0.1875,3,0.375,2,6,1,1,0,0,0,1,""
447,"100","UNI75","No","Year 1","3","Psychology","Male","19","Non-UKRN",2,1,1,0,1,0,2,1,-1,1,-1,1,2,1,-1,1,1,-2,1,2,-1,1,1,-1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,10,0.625,1,0.125,6,2,1,0,0,0,1,1,"have a nice day:)"
407,"100","UNI19","No","Year 1","3","BCs Hon Psychology","Female ","19","Non-UKRN",2,2,1,1,1,0,2,1,1,0,2,2,2,1,-1,-1,-1,0,-1,-1,-2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0.8125,-2,-0.25,3,0,1,1,0,0,0,1,""
409,"100","UNI19","No","Year 1","3","Psychology Bsc","Female","19","Non-UKRN",2,2,2,2,-1,-1,1,1,-2,2,-2,2,2,2,-1,0,-2,2,0,2,2,-2,-1,2,-1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,7,0.4375,4,0.5,4,3,1,1,1,0,0,1,""
69,"100","UKRN08","No","Year 1","3","Psychology","Female","20","UKRN",2,2,0,1,-2,1,1,1,-1,2,0,2,-1,2,-1,0,-1,1,0,2,1,-1,-1,1,2,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,6,0.375,5,0.625,1,5,1,1,0,1,1,1,""
275,"100","UNI72","Yes","Year 2","3","Psychology and Counselling","F","20","Non-UKRN",2,2,2,0,2,0,2,2,-1,-2,1,1,2,1,1,0,-1,1,0,0,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,0.75,3,0.375,8,0,0,NA,NA,0,0,1,""
224,"98","UKRN01","No","Final Year","3","Psychology BSc","female","20","UKRN",2,1,1,1,-1,0,0,-1,-1,-1,0,0,1,1,0,-1,-1,1,0,1,0,0,1,-1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,-1,-0.0625,2,0.25,5,2,0,NA,NA,1,0,0,""
17,"100","UKRN01","Yes","Year 1","4","Psychology","Female","19","UKRN",2,2,2,-1,-1,1,1,1,-1,-1,-1,2,2,0,-1,-2,0,2,1,-1,-1,-2,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0.1875,0,0,8,0,1,1,0,1,0,1,""
392,"100","UNI58","Yes","Year 1","3","Psychology with Criminology ","Female","19","Non-UKRN",2,1,1,-1,-1,-1,0,1,-2,-1,-1,1,1,1,-1,-1,0,-2,-1,1,-1,-1,-1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,-3,-0.1875,-4,-0.5,4,5,1,1,0,1,1,1,""
539,"100","UNI06","Other (Please specify)","Year 1","3","Psychology ","Female","19","Non-UKRN",2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,0,-1,1,1,2,1,-1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,21,1.3125,6,0.75,6,2,1,1,1,1,1,1,""
98,"100","UKRN08","Yes","Year 2","4","Psychology BSc","Female","19","UKRN",2,2,1,-1,-1,0,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,-1,-1,0,-1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,9,0.5625,1,0.125,3,3,1,1,0,0,0,1,""
558,"100","UNI06","No","Year 1","3","Psychology ","Female","20","Non-UKRN",2,1,0,1,-1,0,1,1,-1,1,0,1,2,1,1,1,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5625,1,0.125,0,0,1,1,0,0,0,1,""
120,"100","UKRN01","Yes","Year 2","4","BSc Psychology","Female","20","UKRN",2,1,1,0,1,0,1,-1,1,0,-1,1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,5,0.3125,2,0.25,3,5,1,0,0,0,0,1,""
568,"100","UNI06","No","Year 1","3","Psychology","Female","18","Non-UKRN",2,1,2,0,1,1,1,2,2,1,0,0,2,2,-1,0,0,2,0,1,1,0,-1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,14,0.875,4,0.5,3,2,1,1,0,0,1,0,""
222,"100","UKRN01","Yes","Year 2","4","Psychology ","Female","19","UKRN",2,1,1,1,1,0,-1,-1,-1,0,0,1,2,1,-1,-1,-1,1,1,1,-2,-1,1,0,-1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,2,0.125,0,0,4,4,0,NA,NA,0,0,0,""
97,"100","UKRN01","Yes","Year 2","4","Psychology","Male","19","UKRN",2,2,2,1,2,2,1,2,2,1,1,1,2,1,-2,-1,-1,2,2,2,-1,-1,2,1,2,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,16,1,9,1.125,4,2,0,NA,NA,0,0,1,""
273,"100","UNI06","No","Year 1","3","Psychology","Male","18","Non-UKRN",2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,-2,2,-2,2,0,-2,1,2,-2,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,25,1.5625,1,0.125,5,2,1,1,1,1,1,1,""
303,"100","UNI08","No","Year 2","3","Psychology ","Female","27","Non-UKRN",2,2,2,1,2,1,1,1,0,1,2,2,2,2,2,-1,-1,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19,1.1875,12,1.5,2,3,1,1,0,0,0,1,""
576,"100","UNI06","Yes","Year 1","4","PSYCHOLOGY","FEMALE","18","Non-UKRN",2,0,2,2,-2,0,-1,-1,0,2,1,-1,-2,2,1,0,1,-1,1,-1,1,2,1,-1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,4,0.25,3,0.375,4,5,0,NA,NA,0,0,0,"NO"
603,"100","UNI06","No","Year 2","3","Psychology","Female ","21","Non-UKRN",2,0,-1,1,0,1,-1,0,-1,0,0,1,0,1,-1,0,0,1,1,-1,0,0,0,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.125,8,0,0,NA,NA,0,0,0,""
162,"100","UKRN08","No","Year 1","1","Criminology and Psychology ","Female ","18","UKRN",2,0,-1,0,-2,1,0,2,0,0,0,-1,-1,1,0,1,0,0,-1,1,0,-1,1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,NA,0,0,0,"None"
230,"100","UNI06","No","Year 1","3","Psychology","Female","20","Non-UKRN",2,2,2,2,2,2,0,1,1,2,2,2,2,0,-2,-2,-2,2,2,1,1,-2,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,14,0.875,9,1.125,8,0,1,1,1,1,1,1,""
375,"100","UNI62","No","Year 1","3","psychological and behavioural sciences ","female ","18","Non-UKRN",2,1,2,2,0,-1,1,1,1,1,1,1,2,1,0,-1,1,1,1,1,-2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,13,0.8125,4,0.5,3,0,1,1,1,0,0,1,""
106,"100","UKRN08","No","Year 2","3","Psychology","Female","19","UKRN",2,1,1,-1,1,2,1,1,2,1,1,2,2,2,2,1,-1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,18,1.125,12,1.5,7,0,1,1,1,1,1,1,""
126,"100","UKRN08","No","Year 2","3","Psychology with criminology","female","22","UKRN",2,2,0,2,1,2,2,2,2,2,1,2,2,2,-1,-2,-1,2,1,0,0,-1,-1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,18,1.125,3,0.375,5,1,0,NA,NA,0,1,1,""
138,"100","UNI06","Yes","Year 2","4","Psychology & Business BSc","female","19","Non-UKRN",2,1,1,0,-1,-1,-2,1,-1,-2,-2,2,-1,0,-1,-1,-2,1,0,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,-9,-0.5625,-5,-0.625,6,1,0,NA,NA,1,0,1,""
529,"100","UNI06","Yes","Year 1","4","Psychology","Female","18","Non-UKRN",2,1,2,1,1,-1,2,-1,-1,0,1,1,2,-1,1,-1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,7,0.4375,7,0.875,4,3,1,1,0,0,0,1,""
96,"100","UKRN08","Yes","Year 2","4","Psychology","Female","23","UKRN",2,2,2,-1,-1,0,1,1,1,1,-1,2,-1,2,1,-1,-1,2,2,2,-2,0,-1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,7,0.4375,5,0.625,6,0,1,1,0,1,1,1,""
614,"100","UNI06","Yes","Year 1","4","Psychology","female ","19","Non-UKRN",2,1,1,0,1,1,0,1,1,1,0,1,1,0,-1,-1,-1,1,1,1,1,-1,-1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0.375,4,0.5,3,0,0,NA,NA,0,0,0,""
484,"100","UNI19","No","Year 1","3","Psychology","Female","20","Non-UKRN",2,1,1,1,0,2,2,2,1,1,1,2,2,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,18,1.125,7,0.875,2,3,1,1,1,1,0,1,""
622,"100","UNI06","Yes","Year 1","3","psychology","male","18","Non-UKRN",2,1,1,0,1,1,0,1,1,1,2,2,2,0,0,1,0,1,1,1,0,-1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,14,0.875,4,0.5,3,2,1,0,0,1,1,1,""
709,"98","UNI11","No","Year 1","3","BSc Psychology","Female","29","Non-UKRN",2,2,2,-1,1,-1,2,-1,-1,1,2,1,2,1,1,-1,-1,2,1,0,-2,0,-1,2,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,9,0.5625,2,0.25,8,2,1,1,0,1,0,1,""
8,"100","UKRN01","Yes","Placement Year","4","BSc Psychology ","Female","21","UKRN",2,1,1,1,1,1,1,1,1,0,1,1,2,0,2,-1,-1,2,1,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,12,0.75,6,0.75,7,2,1,0,1,1,0,1,"I think its important to teach undergraduates about open research and should be incorporated into the course"
276,"100","UKRN01","Yes","Placement Year","4","Psychology BSc with Professional Training Year","Cisgender man","20","UKRN",2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,-1,-1,2,2,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,25,1.5625,9,1.125,7,7,1,1,1,1,1,1,""
387,"48","UNI73","No","Year 1","3","Criminology and psychology ","Female ","19","Non-UKRN",2,2,0,-1,0,0,0,2,0,1,-2,1,1,0,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,2,0.125,NA,NA,6,2,NA,NA,NA,NA,NA,NA,""
143,"100","UKRN08","No","Year 2","3","Psychology with Criminology","female","19","UKRN",2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,0,0,-1,0,1,-2,-2,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,17,1.0625,-2,-0.25,4,3,1,1,0,0,0,1,""
111,"100","UKRN08","Yes","Year 2","4","Psychology","Female","19","UKRN",2,1,0,1,-1,2,2,1,1,1,-1,1,1,1,-1,1,-2,1,1,1,0,-1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,8,0.5,4,0.5,6,4,1,1,0,1,1,1,""
359,"100","UKRN04","No","Year 1","3","Psychology","Female","21","UKRN",2,2,2,2,2,0,1,1,0,2,1,2,2,2,1,0,1,1,1,2,2,2,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21,1.3125,12,1.5,4,0,1,1,1,1,1,1,""
634,"100","UNI06","Yes","Year 1","4","psychology","male","19","Non-UKRN",2,1,-1,1,-2,1,2,1,2,1,-1,1,-1,1,-1,-2,-1,1,-2,-1,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0.125,-12,-1.5,8,0,1,1,0,0,0,1,""
577,"100","UNI06","Yes","Year 1","4","Psychology","Female","18","Non-UKRN",2,2,2,2,0,0,-1,2,0,-1,1,0,0,0,1,0,0,-1,-2,-2,2,0,-2,0,2,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,8,0.5,-3,-0.375,5,4,0,NA,NA,0,0,0,""
580,"100","UNI06","Yes","Year 1","3","Psychology ","Female ","19","Non-UKRN",2,1,1,0,-1,-1,-1,2,1,-1,-2,1,2,1,0,1,0,-1,-2,1,1,-1,-1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,4,0.25,-2,-0.25,2,6,0,NA,NA,1,1,1,""
194,"100","UNI09","No","Year 1","3","Psychology ","Woman ","18","Non-UKRN",2,2,1,0,1,1,1,1,-1,2,1,1,1,0,-1,1,-1,2,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,10,0.625,4,0.5,8,3,0,NA,NA,0,0,1,""
655,"100","UNI11","No","Final Year","3","BSc (Hons) Psychology ","Female ","20","Non-UKRN",2,1,1,-1,1,1,0,1,2,2,0,2,2,0,-1,-2,-1,1,1,2,-1,-1,-2,-1,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,8,0.5,1,0.125,7,1,1,1,1,0,0,1,""
163,"100","UKRN01","Yes","Placement Year","4","Psychology BSc (Hons)","Female","20","UKRN",2,1,0,0,1,-1,0,0,-2,0,0,2,1,2,0,0,-1,2,2,1,1,-1,-1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,3,0.1875,5,0.625,7,3,1,0,1,1,1,1,""
6,"100","UKRN01","Yes","Placement Year","4","BSc Psychology","Female","21","UKRN",2,2,1,1,1,-1,2,-1,-1,-1,-1,2,2,1,2,-2,-2,1,1,0,0,-1,-1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,5,0.3125,1,0.125,4,4,1,0,1,1,0,1,""
553,"100","UNI06","Yes","Year 1","4","Psychology","Female","19","Non-UKRN",2,1,1,0,-1,1,2,-1,1,2,-1,1,1,0,1,-2,-1,1,0,-1,-1,-2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0.3125,0,0,4,0,1,1,NA,0,1,1,""
137,"100","UKRN08","Yes","Year 1","4","Criminology with Psychology","Female","19","UKRN",2,1,2,-1,-2,0,-1,0,-1,2,-2,1,-1,1,-1,0,1,-1,-1,1,0,-1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-0.0625,-1,-0.125,2,0,1,1,0,0,0,1,""
320,"100","UKRN01","Yes","Year 2","3","Psychology","Male","19","UKRN",2,2,2,2,2,2,2,1,1,-2,-2,1,2,1,2,-1,-1,2,2,2,1,-1,-1,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,14,0.875,8,1,3,2,1,1,1,0,0,1,""
677,"100","UNI80","Yes","Final Year","4","BSc Psychology ","Female","23","Non-UKRN",2,2,2,1,1,2,1,2,1,2,-1,2,2,1,1,-1,-2,1,1,1,1,-2,-2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,16,1,3,0.375,8,5,1,1,0,1,0,1,""
22,"100","UNI06","Yes","Year 1","4","psychology","female","18","Non-UKRN",2,2,2,2,1,1,2,2,2,1,-2,2,-1,-1,-1,-1,-2,2,-1,2,0,-1,1,1,2,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,9,0.5625,6,0.75,6,4,0,NA,NA,0,0,0,""
556,"100","UNI06","Yes","Year 1","4","Psychology Single Honours","Female","19","Non-UKRN",2,2,1,2,2,2,1,2,-1,2,1,2,2,2,-2,-1,-2,1,1,2,2,-1,1,2,-2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,15,0.9375,6,0.75,5,1,1,1,0,1,1,1,""
448,"100","UKRN04","No","Year 1","3","Criminology and Psychology","F","21","UKRN",2,1,1,0,1,1,1,1,1,-1,-1,1,1,-1,0,0,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,0.4375,15,1.875,8,0,1,1,0,1,1,1,""
635,"100","UNI06","Yes","Year 1","4","Psychology BSc","Male","19","Non-UKRN",2,2,2,2,2,-2,-1,2,1,2,2,-1,2,1,-2,2,-1,2,1,2,-2,-1,2,-1,-2,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,13,0.8125,1,0.125,6,4,1,1,0,1,1,0,""
637,"86","UNI19","Yes","Year 1","3","Psychology","Female","21","Non-UKRN",2,1,1,2,1,1,0,1,-2,2,1,1,-1,0,-2,1,-1,1,1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,6,0.375,0,0,4,2,1,0,NA,0,0,1,""
165,"100","UKRN08","No","Year 2","3","psychology with criminology","female","28","UKRN",2,2,2,1,-1,2,2,2,2,2,1,1,2,-1,1,1,1,2,1,1,1,1,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,20,1.25,10,1.25,3,5,1,1,1,0,0,1,""
23,"100","UKRN08","Yes","Year 2","3","Psychology","Male","24","UKRN",2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,-1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,6,0.375,6,0.75,6,2,1,1,NA,0,1,1,""
686,"100","UNI80","Yes","Final Year","4","Psychology with a Placement Year - BSc (Hons)","Female","21","Non-UKRN",2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,2,2,2,2,0,1,2,2,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,26,1.625,13,1.625,7,1,1,1,1,1,1,1,"This is a much needed survey! I think more should be done to tackle the replication crisis starting from how undergrads are taught."
245,"100","UNI73","No","Year 2","3","Psychology","Female","21","Non-UKRN",2,1,1,0,0,0,2,0,0,1,-1,0,0,1,-1,0,1,1,1,1,-1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0.3125,3,0.375,4,0,0,NA,NA,0,0,1,""
101,"100","UKRN08","No","Year 1","3","Psychology","Female","21","UKRN",2,1,2,1,1,0,2,-2,-2,1,-2,-1,2,1,2,0,-2,2,2,-2,-2,1,1,2,2,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,4,0.25,6,0.75,5,3,1,1,0,0,0,1,""
5,"100","UNI06","Yes","Year 1","4","Psychology and Business","Female","18","Non-UKRN",2,1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,0,-1,1,-1,1,-1,-1,0,1,-1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,5,0.3125,-1,-0.125,6,2,1,1,0,1,1,1,""
81,"100","UKRN08","Yes","Year 2","3","Psychology","Female","20","UKRN",2,2,2,0,-2,0,0,1,1,-1,-2,2,2,2,-1,0,-1,2,1,2,1,-1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,5,0.3125,7,0.875,3,2,1,1,1,0,0,1,""
428,"86","UNI50","No","Year 1","3","BSc Psychology","Non-Binary","19","Non-UKRN",2,1,2,-2,-2,1,0,2,1,1,1,2,2,-1,-1,-2,-1,1,1,-1,-1,-2,1,2,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,4,0.25,2,0.25,4,4,0,NA,NA,0,0,1,""
412,"100","UNI19","Yes","Year 1","3","Psychology ","Female","18","Non-UKRN",2,2,1,1,-1,1,1,2,1,1,1,0,2,0,-1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,12,0.75,6,0.75,3,2,0,NA,NA,0,0,1,""
570,"100","UNI06","No","Year 1","3","Psychology Bsc","female","19","Non-UKRN",2,0,1,1,0,0,0,0,0,1,0,-1,-1,-1,-1,0,1,1,0,0,-1,0,-1,-1,-1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,-3,-0.375,6,2,1,1,0,0,1,0,""
153,"100","UKRN08","Yes","Year 2","3","Psychology with criminology","Female","20","UKRN",2,1,2,0,0,1,0,2,-1,1,-1,1,2,0,1,-2,-2,1,1,1,0,-2,-1,2,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,5,0.3125,3,0.375,4,2,1,1,1,0,0,1,""
438,"100","UNI75","No","Year 2","3","Psychology and counselling ","Female ","22","Non-UKRN",2,2,2,2,2,1,1,2,1,2,1,2,2,-1,1,0,0,2,2,2,1,-2,-1,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,20,1.25,7,0.875,5,3,1,0,0,0,0,1,""
166,"100","UKRN01","Yes","Year 1","4","Psychology BSc","Female","18","UKRN",2,2,2,0,1,0,1,0,-1,2,-1,1,2,0,1,-2,-2,2,1,1,-2,-2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,6,0.375,2,0.25,3,2,0,NA,NA,0,0,1,""
116,"100","UKRN08","Yes","Year 2","3","Psychology","Female","20","UKRN",2,1,1,-1,-1,1,1,1,1,1,1,2,2,2,-1,1,-2,0,0,1,1,-1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,10,0.625,4,0.5,6,5,1,1,1,1,1,1,""
115,"100","UKRN08","Yes","Year 1","4","Psychology with Foundation year","Female","24","UKRN",2,2,2,1,1,-1,-1,-1,-2,2,1,-1,2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0.3125,-2,-0.25,5,0,0,NA,NA,0,0,0,""
699,"98","UNI79","No","Year 2","3","Clinical Psychology","Female","24","Non-UKRN",2,-1,2,-1,1,1,2,0,-1,-1,1,0,-1,-1,-1,1,0,-1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0625,-2,-0.25,8,0,0,NA,NA,0,0,1,""
610,"100","UNI06","Yes","Year 1","4","psychology","female","19","Non-UKRN",2,-1,0,-1,0,0,0,1,-1,1,1,0,0,1,-1,0,0,1,1,0,1,-1,1,-1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,3,0.375,5,5,1,0,NA,1,0,0,""
579,"100","UNI06","No","Final Year","3","BSc in Psychology","Female","20","Non-UKRN",2,0,-1,0,-1,1,-2,0,-2,2,-1,1,-1,0,-1,1,-2,1,-1,0,-1,-1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,-6,-0.375,0,0,2,7,1,0,0,0,1,0,""
693,"100","UNI80","No","Year 2","3","Psychology","female","24","Non-UKRN",2,1,1,0,0,0,1,1,0,1,0,2,2,2,1,-2,-1,1,0,1,-1,-1,-1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,9,0.5625,1,0.125,4,5,0,NA,NA,0,0,1,""
