"applicability","applicability_Completed","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Awareness_Completed","Awareness_Score_Total","comments","Course_Duration","Course_Name","crisis_aware","crisis_aware_Completed","crisis_explain","crisis_explain_Completed","crisis_learnt","crisis_learnt_Completed","Current_Year","Duration_Seconds","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Experience_Completed","Experience_Score_Total","Finished","Full_Part","Gender","ID","include","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","Knowledge_Completed","Knowledge_Score_Mean","Knowledge_Score_Total","os_explain","os_explain_Completed","os_learnt","os_learnt_Completed","Perception_1","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_Completed","Perception_Score_Mean","Perception_Score_Total","Progress","PTY","PTY_Other","timepoint","UKRN","understanding_crisis","Uni"
1,1,1,1,1,1,0,1,1,1,1,7,"I think it is important to share and debate all aspects of the methodology with other professionals",3,"Psychology (BSc)",1,1,1,1,1,1,"Year 2",860,0,0,1,0,0,1,0,1,1,3,1,"Full-time","Female",777,1,2,2,2,2,0,1,2,2,1,1.625,13,0,1,0,1,2,0,2,2,2,0,-1,-1,2,2,2,1,2,0,2,2,1,1.1875,19,100,"No","",1,"UKRN","It relates to the methodology of studies, where it is hard to replicate or cannot be replicated at all.","UKRN08"
1,1,1,0,1,1,0,1,1,1,1,6,"",3,"Psychology",1,1,0,1,1,1,"Year 2",367,0,1,0,0,1,0,0,0,1,2,1,"Full-time","Female",778,1,2,1,2,2,-1,1,2,1,1,1.25,10,1,1,1,1,1,0,2,1,2,2,-1,-1,2,1,1,1,1,2,2,1,1,1.0625,17,100,"Yes","",1,"UKRN","Where past studies are not replicated leading to a mistrust of science","UKRN08"
1,1,0,0,1,1,0,0,1,1,1,4,"",3,"BSC (Hons) Psychology",1,1,1,1,1,1,"Year 1",693,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female ",780,1,2,1,1,1,-1,0,1,1,1,0.75,6,0,1,1,1,2,-2,2,2,1,1,0,-2,2,1,1,1,1,2,1,1,1,0.875,14,100,"No","",1,"UKRN","Multiple studies are not being replicated and are giving insignificant results. This suggests that the results of the original studies are not reliable/the results were tampered with.  ","UKRN08"
1,1,1,0,1,1,0,0,1,1,1,5,"",3,"Psychology with Sociology ",1,1,1,1,1,1,"Year 2",772,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female ",784,1,1,2,1,2,0,0,1,0,1,0.875,7,0,1,1,1,2,0,2,2,2,2,0,-1,1,1,1,1,0,0,0,1,1,0.875,14,100,"No","",1,"UKRN","Problem of insufficient methodological information and questionable analyses making exps unreplicable and results untrustworthy ","UKRN08"
1,1,0,1,1,0,1,0,0,0,1,3,"",3,"Psychology with Criminology ",1,1,0,1,1,1,"Year 2",758,1,0,0,1,0,1,1,1,1,5,1,"Full-time","Female",791,1,2,1,0,1,-2,-2,1,1,1,0.25,2,0,1,0,1,1,-2,2,1,1,-2,0,-2,-1,1,-1,0,1,0,-1,1,1,-0.0625,-1,100,"No","",1,"UKRN","Replicating results where they may not be highly valid","UKRN08"
1,1,1,1,1,1,0,0,0,0,1,4,"",4,"Psychology Bsc with foundation year",1,1,9999,0,1,1,"Year 1",509,0,0,0,0,0,1,0,1,1,2,1,"Full-time","Male",796,1,-1,0,1,2,-1,1,1,1,1,0.5,4,0,1,0,1,2,2,-1,2,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,0.3125,5,100,"Yes","",1,"UKRN","","UKRN08"
0,1,1,0,0,1,1,1,1,0,1,5,"I think this may be more applicable to post graduate students such as those completing PhDs. However, I think it is important to be taught about these issues during an undergraduate degree, especially for those looking to further their education or go into research.",3,"Psychology BSc (Hons)",1,1,0,1,1,1,"Year 2",3677,0,1,1,0,0,0,0,1,1,3,1,"Full-time","Female",799,1,2,2,-2,-1,-2,-1,-1,2,1,-0.125,-1,1,1,1,1,2,-2,1,2,2,-1,-2,-1,2,2,1,1,2,1,0,-1,1,0.5625,9,100,"Yes","",1,"UKRN","The replication crisis is related to issues regarding how credible a studies research methods are for collecting data","UKRN08"
1,1,0,0,0,1,1,1,1,0,1,4,"",4,"Psychology with Criminology",1,1,0,1,1,1,"Year 2",474,1,1,1,0,0,0,1,1,1,5,1,"Full-time","Female",800,1,1,0,1,-1,0,1,1,0,1,0.375,3,0,1,0,1,2,-1,1,0,1,-2,2,-1,0,1,-1,1,0,-1,0,1,1,0.1875,3,100,"Yes","",1,"UKRN","where it is harder or near impossible to replicate","UKRN08"
1,1,1,0,1,1,0,0,0,1,1,4,"",3,"Psychology",1,1,1,1,1,1,"Year 2",359,0,1,0,1,1,1,1,1,1,6,1,"Full-time","Female ",826,1,1,-1,2,1,-1,1,1,1,1,0.625,5,0,1,0,1,2,-1,1,-1,2,-1,0,-2,1,0,-2,2,-1,2,1,1,1,0.25,4,100,"Yes","",1,"UKRN","Where psychologists are finding our that apparent credible psychological studies are not in fact true as classic studeis have been replicated and been found to not show similar results to the original experiment, despite using the same method/ apparatus etc.","UKRN08"
1,1,1,1,0,0,0,0,0,0,1,2,"",3,"Psychology ",1,1,1,1,1,1,"Year 2",305,0,0,1,0,0,0,0,1,1,2,1,"Full-time","Female",862,1,2,2,2,-1,-2,-1,1,0,1,0.375,3,1,1,1,1,2,1,2,2,2,2,-1,-1,2,2,2,1,1,2,2,2,1,1.4375,23,100,"Yes","",1,"UKRN","Where key/famous studies were replicated without finding the same results (discounting lots of widely accepted findings)","UKRN08"
NA,0,0,0,1,0,0,1,0,1,1,3,"",3,"Psychology ",1,1,9999,0,NA,0,"Year 2",663,0,0,1,0,0,1,0,0,1,2,0,"Full-time","male",863,1,2,2,2,-1,-2,-1,0,0,1,0.25,2,NA,0,NA,0,1,-1,1,2,0,-2,-2,-2,1,1,-1,-1,1,1,-1,1,1,-0.0625,-1,81,"No","",1,"UKRN","","UKRN08"
NA,0,0,0,0,0,0,0,0,0,1,0,"",4,"Psychology Bsc",NA,0,9999,0,NA,0,"Year 1",544,0,0,0,0,0,0,0,0,1,0,0,"Full-time","Female",864,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,46,"Yes","",1,"UKRN","","UKRN08"
1,1,0,0,0,1,0,0,0,1,1,2,"",4,"Psychology",1,1,1,1,1,1,"Year 1",908,1,0,1,0,0,0,0,0,1,2,1,"Full-time","female",879,1,2,2,2,1,1,1,1,2,1,1.5,12,1,1,1,1,1,1,2,2,0,-1,-1,-1,1,-1,2,1,2,2,1,1,1,0.75,12,100,"No","",1,"UKRN","Psychology researchers trying to replicate studies from years ago and not getting the same results.","UKRN08"
1,1,0,0,0,0,1,0,1,0,1,2,"",3,"BsC Psychology",1,1,1,1,1,1,"Year 1",1019,1,1,1,1,0,1,0,1,1,6,1,"Full-time","Female",887,1,1,-1,1,-1,-2,-1,2,1,1,0,0,1,1,1,1,2,1,2,2,2,-1,-2,-2,2,1,2,1,-1,2,2,1,1,0.875,14,100,"Other (Please specify)","Optional",1,"UKRN","Journals are only publishing research showing significant results, meaning that studies that have negative findings don't get published and therefore we don't find out their results and end up reproducing the same study unknowingly, or even thinking that a certain study is reliable or valid when it really isn't.","UKRN08"
NA,0,1,1,1,1,1,1,1,1,1,8,"",4,"Foundation psychology with criminology ",NA,0,9999,0,NA,0,"Year 2",247,1,0,1,0,1,1,0,1,1,5,0,"Full-time","F",889,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,2,1,2,1,0,-1,0,-1,2,1,0,1,1,2,1,1,1,0.8125,13,51,"Yes","",1,"UKRN","","UKRN08"
NA,0,1,0,1,1,1,1,1,1,1,7,"",3,"Psychology counselling and mental health",1,1,NA,1,NA,0,"Year 2",353,0,1,0,0,0,0,0,0,1,1,0,"Full-time","Female",723,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,"Yes","",2,"UKRN","","UKRN01"
1,1,1,0,1,0,0,0,1,1,1,4,"",4,"psychology ",1,1,0,1,1,1,"Year 2",1614,0,1,0,1,1,1,0,0,1,4,1,"Full-time","female ",277,1,1,1,1,0,-1,0,1,1,1,0.5,4,0,1,0,1,0,0,1,1,1,-1,-1,-1,0,1,2,-1,1,-1,-1,1,1,0.125,2,100,"Yes","",2,"UKRN","A period of time in psychology research when individuals replicated previous research and found it was not replicable and found invalid results. This changed how research is carried out in psychology.","UKRN01"
1,1,1,1,0,1,1,0,1,0,1,5,"",4,"Psychology",0,1,NA,1,NA,0,"Year 2",1666,0,0,1,0,0,1,0,1,1,3,1,"Full-time","Female",212,1,1,1,1,1,-1,-1,0,1,1,0.375,3,1,1,0,1,2,1,2,2,-1,-1,-1,0,1,0,-1,0,0,1,1,1,1,0.4375,7,100,"Yes","",2,"UKRN","","UKRN01"
1,1,1,1,0,1,1,1,0,1,1,6,"",3,"Psychology",1,1,1,1,1,1,"Year 2",934,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female",78,1,1,0,2,1,-1,-1,1,1,1,0.5,4,0,1,0,1,1,0,1,2,1,0,-1,-1,2,0,0,2,2,2,2,1,1,0.875,14,100,"No","",2,"UKRN","The replication crisis refers to the difficulty researchers face that studies can not be reproduced and replicated. This also means the results of studies are not replicable.","UKRN08"
1,1,1,1,0,1,1,0,0,1,1,5,"",3,"Psychology",1,1,1,1,1,1,"Year 2",1160,0,0,1,0,0,1,1,0,1,3,1,"Full-time","Female",85,1,2,1,0,-1,0,-1,1,0,1,0.25,2,0,1,0,1,1,-1,1,2,0,2,0,0,1,1,1,0,-1,1,1,1,1,0.625,10,100,"No","",2,"UKRN","The replication crisis is a methodological crisis where it was found that many scientific studies were impossible or very difficult to replicate or reproduce, making the results questionable. ","UKRN01"
0,1,0,0,1,0,0,0,0,1,1,2,"",3,"psychology with criminology",1,1,1,1,1,1,"Year 2",1036,0,0,0,0,0,0,0,0,1,0,1,"Full-time","female",18,1,-1,-1,1,-1,-1,1,1,0,1,-0.125,-1,0,1,0,1,1,-2,2,1,1,-1,0,0,1,0,-1,1,1,1,1,1,1,0.4375,7,100,"No","",2,"UKRN","when studies that are replicated do not get the same result","UKRN08"
1,1,1,0,0,0,1,1,1,1,1,5,"",3,"PSYchology",1,1,0,1,0,1,"Year 2",342,0,1,1,1,0,0,0,0,1,3,1,"Full-time","male",123,1,1,0,0,1,-1,1,1,1,1,0.5,4,0,1,0,1,2,1,1,2,1,-1,0,-1,2,1,1,-1,1,1,1,1,1,0.75,12,100,"No","",2,"UKRN","Important for a study to be replicable","UKRN01"
NA,0,0,0,0,0,0,0,0,0,1,0,"",3,"Bsc Psychology",NA,0,NA,1,NA,0,"Year 2",81915,0,0,0,0,0,0,0,0,1,0,0,"Full-time","female",468,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,43,"Yes","",2,"UKRN","","UKRN01"
1,1,1,0,1,1,0,1,0,1,1,5,"",3,"BSC Hons Psychology ",1,1,0,1,1,1,"Year 2",734,0,1,0,0,1,0,1,0,1,3,1,"Full-time","Female",42,1,1,1,1,1,-1,0,1,1,1,0.625,5,0,1,1,1,1,1,0,2,1,0,0,-1,1,0,2,1,1,1,0,1,1,0.6875,11,100,"No","",2,"UKRN","An issue that means that most classic studies cannot be replicated ","UKRN08"
1,1,0,0,1,1,0,1,1,1,1,5,"",3,"Psychology",1,1,1,1,1,1,"Year 2",4943,0,0,1,0,0,0,0,0,1,1,1,"Full-time","Female ",24,1,2,1,2,1,1,1,1,2,1,1.375,11,0,1,1,1,1,-1,2,2,-1,0,-1,1,1,1,-1,2,1,2,2,2,1,0.8125,13,100,"Yes","",2,"UKRN","When attempts are made to replicate a study different results are obtained. The study cannot be replicated. ","UKRN08"
1,1,1,0,1,1,0,0,1,1,1,5,"",3,"BSC Honors Psychology",1,1,1,1,1,1,"Year 2",1434,0,0,0,0,0,0,0,0,1,0,0,"Full-time","Female",205,1,2,1,2,1,1,1,2,1,1,1.375,11,1,1,1,1,2,-1,1,2,2,2,1,1,2,-1,1,0,1,1,1,1,1,1,16,98,"No","",2,"UKRN","Where many psychology studies which have been replicated do not find the same results, especially in social psychology.","UKRN08"
1,1,0,0,1,0,0,1,0,1,1,3,"",4,"Psychology ",0,1,NA,1,NA,0,"Year 1",730,0,0,1,0,0,1,0,1,1,3,1,"Full-time","Female",315,1,2,1,1,-2,0,0,1,1,1,0.5,4,0,1,0,1,2,0,2,2,0,-1,-1,-1,1,0,0,0,1,1,1,1,1,0.5,8,100,"Yes","",2,"UKRN","","UKRN01"
1,1,1,1,1,0,0,1,1,1,1,6,"",3,"Psychology Bsc(Hons)",1,1,1,1,1,1,"Year 2",2008,1,1,1,0,0,0,0,1,1,4,1,"Full-time","Male",45,1,1,0,2,-1,-1,0,0,1,1,0.25,2,1,1,0,1,2,1,1,2,1,-2,-1,-1,2,0,0,1,1,1,1,1,1,0.625,10,100,"No","",2,"UKRN","Refers to studies being too difficult to replicate and therefore cannot test whether the results are reliable.","UKRN08"
1,1,1,1,1,1,1,1,0,1,1,7,"",4,"Psychology",1,1,1,1,1,1,"Year 1",1986,0,0,1,1,1,1,0,1,1,5,1,"Full-time","Female",26,1,2,1,-2,-2,0,-1,1,1,1,0,0,1,1,1,1,2,-2,1,1,1,0,-1,-2,2,1,-1,1,0,-1,-1,1,1,0.125,2,100,"Yes","",2,"UKRN","Results of many scientific studies are difficult or impossible to replicate. And the replication crisis thus menas the failure to replicate many published research fingings.","UKRN08"
1,1,1,1,1,1,1,1,0,1,1,7,"",3,"Psychology",1,1,1,1,1,1,"Year 1",953,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",66,1,2,2,2,1,1,0,2,-2,1,1,8,0,1,1,1,2,2,2,2,2,-2,1,0,2,2,1,1,1,2,0,2,1,1.25,20,100,"No","",2,"UKRN","Original studies are being done again using the same methods to see if the same results can be obtained again, making the results more accurate, however there are currently lots of studies being attempted to be replicated and the results are not coming out the same as the original study which brings the validity of the original studies and the findings thereafter into question. ","UKRN08"
0,1,0,0,1,1,0,1,1,1,1,5,"",3,"psychology with criminology",1,1,1,1,1,1,"Year 2",504,0,0,1,1,0,1,1,1,1,5,1,"Full-time","male",168,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-0.0625,-1,100,"Other (Please specify)","maybe",2,"UKRN","The fact that data provided from research and subsequent conclusions and theories were not replicated when other researches conducted the same research.","UKRN08"
1,1,1,1,1,0,0,1,1,1,1,6,"",4,"Psychology",1,1,1,1,1,1,"Year 2",535,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",139,1,1,1,1,-1,-1,1,1,1,1,0.5,4,1,1,1,1,1,1,1,2,1,1,1,-1,2,1,2,1,1,1,1,1,1,1.0625,17,100,"Yes","",2,"UKRN","The replication crisis is where studies are replicated but the results found within these initial studies cannot be replicated ","UKRN01"
1,1,1,0,1,0,0,1,0,1,1,4,"",4,"Psychology",0,1,NA,1,NA,0,"Year 1",546,0,1,0,1,1,0,1,0,1,4,1,"Full-time","Male",57,1,-1,-1,1,1,0,0,1,2,1,0.375,3,0,1,0,1,2,-1,2,-1,1,1,-1,-1,2,0,0,-1,0,1,-1,1,1,0.25,4,100,"No","",2,"UKRN","","UKRN08"
1,1,1,0,1,0,0,1,1,1,1,5,"",3,"Psychology",1,1,1,1,1,1,"Year 2",849,0,1,0,1,1,0,1,0,1,4,1,"Full-time","Female",341,1,1,1,1,1,-1,1,1,1,1,0.75,6,0,1,0,1,2,1,1,2,1,1,-2,-1,2,-1,1,1,1,2,1,1,1,0.8125,13,100,"No","",2,"UKRN","It can be very difficult to replicate a study and reproduce exactly the same results ","UKRN04"
1,1,0,0,1,0,1,0,0,1,1,3,"",3,"Psychology with Criminology ",1,1,1,1,1,1,"Year 2",1899,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female ",84,1,1,-1,1,-1,-1,-1,0,0,1,-0.25,-2,0,1,0,1,2,0,1,1,1,-1,-1,-1,1,0,0,1,0,1,1,1,1,0.4375,7,100,"No","",2,"UKRN","results from a study can not be reproduced so there is a possibility that they could be wrong and any conclusions made from them could be false ","UKRN08"
1,1,1,0,1,1,1,1,0,1,1,6,"",3,"Bsc Psychology ",1,1,1,1,1,1,"Year 1",1007,0,0,1,0,0,1,0,0,1,2,1,"Full-time","Female ",148,1,1,1,1,1,1,0,1,1,1,0.875,7,1,1,1,1,1,-1,2,1,1,1,-1,1,1,0,0,1,0,0,-1,1,1,0.4375,7,100,"Other (Please specify)","undecided as of yet ",2,"UKRN","The current crisis within psychology where many published research studies have been difficult or impossible to replicate, due in part to journals wanting more significant results in their journals and poor researcher techniques, such as p-hacking. ","UKRN08"
1,1,1,1,1,1,1,1,0,1,1,7,"N/A",3,"Psychology BSc (Hons)",0,1,NA,1,NA,0,"Year 1",915,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Male",174,1,2,2,2,-2,-2,1,1,2,1,0.75,6,1,1,0,1,2,0,2,2,1,1,-2,-2,2,2,2,2,2,2,2,2,1,1.25,20,100,"No","",2,"UKRN","","UKRN01"
1,1,1,0,1,0,0,1,0,1,1,4,"",3,"Psychology",1,1,1,1,1,1,"Year 2",971,0,0,0,0,0,0,0,0,1,0,1,"Full-time","female",384,1,1,1,1,1,-2,-1,0,0,1,0.125,1,1,1,1,1,1,-2,2,2,1,1,-1,-2,2,2,1,1,-1,2,1,2,1,0.75,12,100,"No","",2,"UKRN","Not getting a consistent result when a study that took place before is done again","UKRN01"
1,1,1,1,1,1,1,1,1,0,1,7,"",4,"Psychology and Criminology",1,1,0,1,1,1,"Year 2",996,0,0,0,0,0,0,0,1,1,1,1,"Full-time","Female",113,1,0,1,1,1,-1,1,1,1,1,0.625,5,0,1,0,1,1,0,0,2,1,-1,-2,-2,1,0,1,1,1,1,0,1,1,0.3125,5,100,"Yes","",2,"UKRN","when researchers work is not replicable ","UKRN08"
1,1,1,0,1,0,0,0,1,1,1,4,"no :)",3,"Psychology with Criminology",1,1,0,1,1,1,"Year 1",756,0,0,1,0,0,0,0,0,1,1,1,"Full-time","female",136,1,1,0,0,1,0,0,1,1,1,0.5,4,0,1,0,1,1,0,1,1,1,-2,-1,0,2,0,0,-1,1,0,2,1,1,0.375,6,100,"No","",2,"UKRN","issue of previous older research not being replicable by todays standards and practises.","UKRN08"
0,1,0,0,0,1,0,1,0,1,1,3,"",4,"Psychology",0,1,NA,1,NA,0,"Year 1",964,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",317,1,1,1,2,-1,0,1,1,1,1,0.75,6,0,1,0,1,2,-2,2,2,2,1,-2,0,2,-1,1,1,1,-1,1,2,1,0.6875,11,100,"Yes","",2,"UKRN","","UKRN01"
1,1,1,1,1,1,0,1,0,1,1,6,"",3,"BSc (Hons) Psychology ",1,1,1,1,1,1,"Year 2",1172,1,0,1,0,0,0,0,0,1,2,1,"Full-time","Female",181,1,1,1,1,1,-1,1,1,1,1,0.75,6,1,1,1,1,1,1,1,2,1,1,-1,-1,1,1,0,1,1,2,1,2,1,0.875,14,100,"Yes","",2,"UKRN","Previous research being replicated and finding different results using same methodology.","UKRN08"
1,1,1,1,1,1,1,1,0,1,1,7,"n/a",3,"Psychology ",0,1,NA,1,NA,0,"Year 2",660,0,0,0,0,0,0,1,0,1,1,1,"Full-time","Female",279,1,2,1,1,-2,-1,-1,1,2,1,0.375,3,1,1,0,1,2,-2,1,2,1,-1,-1,-2,1,1,1,1,1,1,-1,1,1,0.375,6,100,"No","",2,"UKRN","","UKRN01"
1,1,1,1,0,1,0,0,0,1,1,4,"",4,"psychology bsc",0,1,NA,1,NA,0,"Year 2",1208,0,0,1,0,0,1,0,0,1,2,1,"Full-time","female",122,1,0,-1,-1,-1,-1,0,0,1,1,-0.375,-3,1,1,1,1,1,1,1,1,1,-1,0,-1,1,1,1,1,1,2,1,1,1,0.75,12,100,"Yes","",2,"UKRN","","UKRN01"
1,1,0,0,1,1,0,1,0,1,1,4,"",3,"BSc Psychology",0,1,NA,1,NA,0,"Year 1",1274,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Female",87,1,1,0,1,-2,-2,0,1,0,1,-0.125,-1,0,1,0,1,1,0,2,2,1,2,-2,-1,1,0,-1,2,0,2,2,1,1,0.75,12,100,"No","",2,"UKRN","","UKRN01"
0,1,1,1,1,1,0,1,0,1,1,6,"n/a",3,"Psychology",1,1,1,1,1,1,"Year 1",847,0,0,0,0,0,0,0,1,1,1,1,"Full-time","Male",20,1,1,1,1,0,-1,1,0,1,1,0.5,4,0,1,1,1,1,0,1,1,0,-1,0,-1,1,-1,0,1,1,1,2,1,1,0.4375,7,100,"Yes","",2,"UKRN","some studies are difficult / impossible to replicate and obtain the same / similar results","UKRN08"
1,1,1,0,1,0,0,1,0,1,1,4,"",4,"Psychology BSc",0,1,NA,1,NA,0,"Year 2",1997,0,0,0,0,0,0,0,1,1,1,1,"Full-time","Male",70,1,2,2,2,-1,-2,1,1,2,1,0.875,7,1,1,0,1,2,-2,1,2,1,2,0,-2,1,1,1,0,1,1,0,1,1,0.625,10,100,"Yes","",2,"UKRN","","UKRN01"
1,1,1,0,1,1,0,1,1,1,1,6,"",4,"Psycho ",0,1,NA,1,NA,0,"Year 2",811,0,1,0,0,1,0,0,0,1,2,1,"Full-time","Female ",54,1,1,0,1,-1,-1,0,0,1,1,0.125,1,0,1,0,1,2,1,2,2,0,-1,0,0,1,-1,1,1,0,2,0,1,1,0.6875,11,100,"Yes","",2,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"For science, especially psychology, to progress as a discipline studies must be able to be replicated. The fact that some stuff taught that cannot be readily repeated is still taught as the truth is mind boggling. ",3,"Psychology",1,1,0,1,1,1,"Year 2",853,1,0,1,0,0,1,0,0,1,3,1,"Full-time","Male",35,1,2,2,2,2,2,2,2,2,1,2,16,1,1,1,1,2,-2,2,2,2,-2,2,2,2,2,1,1,1,1,-1,2,1,1.0625,17,100,"No","",2,"UKRN","Where research, sometimes fairly poignant research, cannot be repeated or 'replicated'. This raises doubts upon the primary study.
","UKRN08"
1,1,1,1,1,1,1,1,1,1,1,8,"",3,"Psychology and education joint honours",0,1,NA,1,NA,0,"Year 2",814,0,0,0,0,0,0,0,0,1,0,1,"Full-time","female",390,1,-1,-1,-1,-1,1,1,1,1,1,0,0,1,1,1,1,1,-1,2,-1,1,-2,-1,1,1,-1,-1,1,-1,1,-1,1,1,0,0,100,"No","",2,"UKRN","","UKRN04"
1,1,1,0,1,0,1,1,0,1,1,5,"",4,"Psychology with Criminology ",1,1,0,1,1,1,"Year 1",1137,0,0,0,0,0,0,0,1,1,1,1,"Full-time","Female ",27,1,2,2,1,1,-1,-2,1,1,1,0.625,5,0,1,0,1,2,-1,1,2,1,-1,-2,-1,2,1,1,1,1,1,-1,0,1,0.4375,7,100,"No","",2,"UKRN","The issue of researcher being unable to reproduce published studies.","UKRN08"
1,1,0,0,0,1,0,0,0,1,1,2,"Some student do not have the knowledge of the issues raised in this questionnaire, which is an important problem",3,"BSc (Hons) Psychology",1,1,1,1,0,1,"Year 2",3223,0,0,0,0,0,0,0,0,1,0,0,"Full-time","Female",467,1,2,2,1,0,0,0,2,1,1,1,8,0,1,0,1,0,-2,1,0,2,0,-1,0,2,0,2,1,1,2,0,0,1,0.5,8,98,"No","",2,"UKRN","The fact that most of the studies were/are not replicated, especially with the same results","UKRN04"
1,1,1,1,0,1,1,0,1,1,1,6,"",4,"Psychology BSc (Hons)",1,1,0,1,1,1,"Year 1",827,0,0,1,0,0,1,0,0,1,2,1,"Full-time","Non-binary",129,1,-2,-2,2,1,-1,2,2,1,1,0.375,3,0,1,0,1,2,2,2,2,1,-2,-2,-1,1,0,2,2,1,1,0,1,1,0.75,12,100,"Yes","",2,"UKRN","A trend of Psychological studies failing to replicate.","UKRN08"
1,1,0,0,1,0,0,1,0,1,1,3,"",4,"Psychology",0,1,0,1,NA,0,"Year 2",609,0,0,0,0,0,0,0,1,1,1,1,"Full-time","Male",102,1,2,1,1,-1,-1,-1,1,-1,1,0.125,1,0,1,0,1,2,0,1,2,1,-1,-1,-1,1,2,0,0,0,0,0,2,1,0.5,8,100,"Yes","",2,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,0,1,1,7,"",4,"BSCH Psychology",1,1,0,1,1,1,"Year 1",3991,1,1,1,0,0,1,0,1,1,5,1,"Full-time","Female",103,1,1,1,1,1,1,1,1,2,1,1.125,9,1,1,0,1,2,1,2,1,0,0,0,1,2,2,0,2,2,2,2,2,1,1.3125,21,100,"Yes","",2,"UKRN","Not being able to reproduce or replicate a study due to costs and/or availability of participants.","UKRN01"
1,1,1,0,1,0,0,1,0,1,1,4,"",3,"Psychology Bsc ",1,1,0,1,1,1,"Year 2",1271,0,0,1,0,0,1,0,0,1,2,1,"Full-time","male",28,1,-1,1,2,1,-1,1,1,1,1,0.625,5,1,1,1,1,0,2,2,2,1,-1,-1,1,1,0,1,1,2,2,2,1,1,1,16,100,"Yes","",2,"UKRN","Major theories espically in the social sciences are grounded from unreproducible experiments.","UKRN08"
0,1,1,0,0,0,1,0,0,1,1,3,"",4,"Psychology",0,1,NA,1,NA,0,"Year 1",668,0,0,1,0,0,1,0,0,1,2,1,"Full-time","Female",34,1,-1,-2,1,-2,-1,-1,-1,1,1,-0.75,-6,0,1,0,1,2,-2,2,2,0,-1,-1,0,-1,0,-1,0,1,1,1,1,1,0.25,4,100,"Yes","",2,"UKRN","","UKRN01"
1,1,1,1,1,1,1,1,1,1,1,8,"",3,"Psychology",1,1,1,1,1,1,"Year 2",855,0,0,0,0,0,0,0,0,1,0,1,"Full-time","Male",31,1,2,2,1,1,-1,1,1,1,1,1,8,0,1,0,1,1,2,0,2,0,1,0,0,1,1,1,1,1,2,1,1,1,0.9375,15,100,"No","",2,"UKRN","Many tests and studies that have been conducted in psychology have been revisited and a large proportion have them cannot be replicated to obtain the same results","UKRN01"
1,1,1,1,1,0,0,1,0,1,1,5,"",3,"Psychology",1,1,0,1,0,1,"Year 1",2013,0,0,0,0,0,0,0,0,1,0,1,"Full-time","male",124,1,1,1,1,0,0,0,1,1,1,0.625,5,1,1,0,1,1,1,1,2,1,-1,0,0,2,0,1,1,2,1,1,1,1,0.875,14,100,"No","",2,"UKRN","some studies are difficult to replicate so it can't have its reliability tested","UKRN01"
1,1,1,0,1,0,0,1,0,1,1,4,"",4,"psychology ",1,1,1,1,1,1,"Year 1",946,0,0,1,0,0,1,0,1,1,3,1,"Full-time","female",30,1,1,1,2,1,-1,0,0,1,1,0.625,5,0,1,0,1,2,2,-1,2,0,1,-1,0,1,2,0,2,0,2,2,2,1,1,16,100,"Yes","",2,"UKRN","people cannot replicate the findings from older studies, therefore, leading to questions surrounding the reliability of the findings and the theories that came from the findings.","UKRN08"
